"Ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","target","name","description","Name"
"ENSMUSG00000084911",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000084911"
"ENSMUSG00000084936",1.5516817602243,-0.424779235199769,0.62309746023586,-0.681721981403965,0.495414765358987,0.854048528103018,NA,NA,NA,"ENSMUSG00000084936"
"ENSMUSG00000084944",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000084944"
"ENSMUSG00000084949",0,NA,NA,NA,NA,NA,"102633259","Gm16249","predicted gene 16249 [Source:MGI Symbol;Acc:MGI:3826524]","Gm16249"
"ENSMUSG00000084971",0,NA,NA,NA,NA,NA,"75904","4930579D09Rik","RIKEN cDNA 4930579D09 gene [Source:MGI Symbol;Acc:MGI:1923154]","4930579D09Rik"
"ENSMUSG00000084980",0.0207546118532688,0.150340424982105,3.04943605991812,0.0493010583032662,0.960679376141141,NA,"74045","Slc36a1os","solute carrier family 36 (proton/amino acid symporter), member 1, opposite strand [Source:MGI Symbol;Acc:MGI:1921295]","Slc36a1os"
"ENSMUSG00000084987",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000084987"
"ENSMUSG00000084999",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000084999"
"ENSMUSG00000085006",7.634147124848,-0.823338608451243,0.458654856904127,-1.79511586121358,0.0726352421704487,0.453569791175472,NA,NA,NA,"ENSMUSG00000085006"
"ENSMUSG00000085015",0,NA,NA,NA,NA,NA,"102634401","Gm14424","predicted gene 14424 [Source:MGI Symbol;Acc:MGI:3650516]","Gm14424"
"ENSMUSG00000085016",1.12602336013813,0.100449404088705,0.623898232800678,0.161002866826194,0.872091142699526,0.975351998302099,NA,NA,NA,"ENSMUSG00000085016"
"ENSMUSG00000085029",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085029"
"ENSMUSG00000085033",0.0918100662731837,-0.210221968766977,3.04943605991812,-0.0689379821830474,0.945038985010801,NA,NA,NA,NA,"ENSMUSG00000085033"
"ENSMUSG00000085034",0.0297078427859887,0.216129069557094,3.04943605991812,0.0708750947094452,0.943497165058951,NA,"667768","Gm11240","predicted gene 11240 [Source:MGI Symbol;Acc:MGI:3651058]","Gm11240"
"ENSMUSG00000085039",0.658260629840392,-0.785765305118752,0.834484555578322,-0.941617552854761,0.346388479758375,0.756325400892339,NA,NA,NA,"ENSMUSG00000085039"
"ENSMUSG00000085079",0.032215373611274,-0.16408378464062,3.04943605991812,-0.0538079111732631,0.957088206448049,NA,"98582","Khdc1b","KH domain containing 1B [Source:MGI Symbol;Acc:MGI:2138477]","Khdc1b"
"ENSMUSG00000085108",0,NA,NA,NA,NA,NA,"74888","Saxo1os","stabilizer of axonemal microtubules 1, opposite strand [Source:MGI Symbol;Acc:MGI:1922138]","Saxo1os"
"ENSMUSG00000085111",0.914150513313043,0.23632440475041,0.821459703532217,0.28768837197276,0.773585291727765,0.945642489540369,"67341","Ascl4","achaete-scute family bHLH transcription factor 4 [Source:MGI Symbol;Acc:MGI:1914591]","Ascl4"
"ENSMUSG00000085122",0.0297078427859887,0.216129069557094,3.04943605991812,0.0708750947094452,0.943497165058951,NA,"74061","4933404K08Rik","RIKEN cDNA 4933404K08 gene [Source:MGI Symbol;Acc:MGI:1921311]","4933404K08Rik"
"ENSMUSG00000085127",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085127"
"ENSMUSG00000085156",39.9986020235675,-0.444282401482091,0.330909000266985,-1.3426120205967,0.179397635990662,0.617900792751191,NA,NA,NA,"ENSMUSG00000085156"
"ENSMUSG00000085162",0,NA,NA,NA,NA,NA,"327946","Gm12295","predicted gene 12295 [Source:MGI Symbol;Acc:MGI:3650535]","Gm12295"
"ENSMUSG00000085171",0.971341066624709,-0.693493275478658,0.895587049780902,-0.774344912254275,0.438726850978335,0.830247046841314,"319682","D830026I12Rik","RIKEN cDNA D830026I12 gene [Source:MGI Symbol;Acc:MGI:2442531]","D830026I12Rik"
"ENSMUSG00000085197",0,NA,NA,NA,NA,NA,"73609","1700125H03Rik","RIKEN cDNA 1700125H03 gene [Source:MGI Symbol;Acc:MGI:1920859]","1700125H03Rik"
"ENSMUSG00000085201",0.19036003077384,0.337462154549124,2.16604347840905,0.155796574682328,0.876193370664832,NA,NA,NA,NA,"ENSMUSG00000085201"
"ENSMUSG00000085205",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085205"
"ENSMUSG00000085213",5.84580650987919,-0.178382195959086,0.329501273809479,-0.541370277257954,0.588252389733211,0.90111498198827,NA,NA,NA,"ENSMUSG00000085213"
"ENSMUSG00000085226",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085226"
"ENSMUSG00000085252",0.0259899818000547,-0.098295140065631,3.04943605991812,-0.0322338747670841,0.974285542049762,NA,"74541","8430437L04Rik","RIKEN cDNA 8430437L04 gene [Source:MGI Symbol;Acc:MGI:1921791]","8430437L04Rik"
"ENSMUSG00000085253",0,NA,NA,NA,NA,NA,"100579151","Gm16833","predicted gene, 16833 [Source:MGI Symbol;Acc:MGI:4439757]","Gm16833"
"ENSMUSG00000085256",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085256"
"ENSMUSG00000085257",0.0458235959572696,0.0520825085907405,3.04943605991812,0.0170793902765546,0.986373280691957,NA,"102634205","Gm13264","predicted gene 13264 [Source:MGI Symbol;Acc:MGI:3652184]","Gm13264"
"ENSMUSG00000085265",0,NA,NA,NA,NA,NA,"73515","Nell1os","NEL-like 1, opposite strand [Source:MGI Symbol;Acc:MGI:1920765]","Nell1os"
"ENSMUSG00000085281",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085281"
"ENSMUSG00000085284",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085284"
"ENSMUSG00000085300",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085300"
"ENSMUSG00000085301",0,NA,NA,NA,NA,NA,"102637264","Gm12132","predicted gene 12132 [Source:MGI Symbol;Acc:MGI:3651510]","Gm12132"
"ENSMUSG00000085315",33.0014856634137,-0.118153204740505,0.223887204098105,-0.527735406837862,0.597682994783767,0.901165616372659,"115489452","A430018G15Rik","RIKEN cDNA A430018G15 gene [Source:MGI Symbol;Acc:MGI:3040796]","A430018G15Rik"
"ENSMUSG00000085319",0.0526922618548489,-0.328130345606973,3.04943605991812,-0.107603615606154,0.914310128808044,NA,NA,NA,NA,"ENSMUSG00000085319"
"ENSMUSG00000085321",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085321"
"ENSMUSG00000085336",0.0244920293139951,0.150340424982105,3.04943605991812,0.0493010583032662,0.960679376141141,NA,"102637448","Gm11732","predicted gene 11732 [Source:MGI Symbol;Acc:MGI:3652087]","Gm11732"
"ENSMUSG00000085348",0.0207546118532688,0.150340424982105,3.04943605991812,0.0493010583032662,0.960679376141141,NA,"102633540","Myhas","myosin heavy chain gene antisense RNA [Source:MGI Symbol;Acc:MGI:3650429]","Myhas"
"ENSMUSG00000085354",0.0377531212107877,0.150340424982105,3.04943605991812,0.0493010583032662,0.960679376141141,NA,NA,NA,NA,"ENSMUSG00000085354"
"ENSMUSG00000085361",0.147461464884247,-0.604103584908077,2.23130122076294,-0.270740489579223,0.786590633216186,NA,NA,NA,NA,"ENSMUSG00000085361"
"ENSMUSG00000085375",0.0223078841353904,0.150340424982105,3.04943605991812,0.0493010583032662,0.960679376141141,NA,NA,NA,NA,"ENSMUSG00000085375"
"ENSMUSG00000085391",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085391"
"ENSMUSG00000085393",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085393"
"ENSMUSG00000085397",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085397"
"ENSMUSG00000085401",0.398833502701152,0.580865310408964,0.916474276917111,0.633804270385975,0.526208565935961,NA,NA,NA,NA,"ENSMUSG00000085401"
"ENSMUSG00000085403",0.208795677931203,-1.14091616411881,1.83540501237386,-0.621615478015494,0.534194740957477,NA,NA,NA,NA,"ENSMUSG00000085403"
"ENSMUSG00000085409",0.0553087644858027,-0.328130345606973,3.04943605991812,-0.107603615606154,0.914310128808044,NA,NA,NA,NA,"ENSMUSG00000085409"
"ENSMUSG00000085412",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085412"
"ENSMUSG00000085414",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085414"
"ENSMUSG00000085415",2.78460600340923,-0.508783208365653,0.551437776175268,-0.922648448016267,0.356190439218406,0.767473120949918,"100134990","Selenok-ps1","selenoprotein K, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3649370]","Selenok-ps1"
"ENSMUSG00000085418",0,NA,NA,NA,NA,NA,"78105","Grip1os1","glutamate receptor interacting protein 1, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1922226]","Grip1os1"
"ENSMUSG00000085436",14.2398583712234,-0.373251127825973,0.229739373661384,-1.6246720006128,0.104232466431192,0.515603911707897,"629777","Zfp335os","zinc finger protein 335, opposite strand [Source:MGI Symbol;Acc:MGI:3649775]","Zfp335os"
"ENSMUSG00000085440",0.103808671761841,0.418626450478473,3.04943605991812,0.137279956770011,0.890809512613716,NA,"319940","Sorbs2os","sorbin and SH3 domain containing 2, opposite strand [Source:MGI Symbol;Acc:MGI:2443013]","Sorbs2os"
"ENSMUSG00000085441",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085441"
"ENSMUSG00000085468",101.543821427502,-0.324231338919442,0.273651623694549,-1.18483250543892,0.236083677750766,0.675670782002974,NA,NA,NA,"ENSMUSG00000085468"
"ENSMUSG00000085476",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085476"
"ENSMUSG00000085485",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085485"
"ENSMUSG00000085488",0,NA,NA,NA,NA,NA,"75322","4930557F10Rik","RIKEN cDNA 4930557F10 gene [Source:MGI Symbol;Acc:MGI:1922572]","4930557F10Rik"
"ENSMUSG00000085489",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085489"
"ENSMUSG00000085497",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085497"
"ENSMUSG00000085510",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085510"
"ENSMUSG00000085521",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085521"
"ENSMUSG00000085526",0.781335734955527,-0.818646397436771,0.841091692499505,-0.973314092550323,0.330397220487832,0.747381254906185,NA,NA,NA,"ENSMUSG00000085526"
"ENSMUSG00000085527",11.5055719145917,-0.871289815506183,0.457334241361115,-1.90514887517072,0.0567607216823073,0.419224857779561,NA,NA,NA,"ENSMUSG00000085527"
"ENSMUSG00000085532",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085532"
"ENSMUSG00000085538",0.108430758508267,-0.0598406679874512,2.35425928011098,-0.0254180448572471,0.979721518042929,NA,NA,NA,NA,"ENSMUSG00000085538"
"ENSMUSG00000085543",1.28951486295851,-1.33698681877931,0.624238365383869,-2.14178892698647,0.0322104708744721,0.32479768991699,NA,NA,NA,"ENSMUSG00000085543"
"ENSMUSG00000085548",0.176833435399718,-0.789212759397597,2.18248458831229,-0.361612065269103,0.717641947229599,NA,NA,NA,NA,"ENSMUSG00000085548"
"ENSMUSG00000085556",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085556"
"ENSMUSG00000085559",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085559"
"ENSMUSG00000085575",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085575"
"ENSMUSG00000085577",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085577"
"ENSMUSG00000085595",2.53685035436231,0.240143017585846,0.483062996103685,0.497125674131127,0.619100430649322,0.910142771845476,"102633478","Gm16090","predicted gene 16090 [Source:MGI Symbol;Acc:MGI:3801885]","Gm16090"
"ENSMUSG00000085611",0.0564222204373111,-0.262341701031985,3.04943605991812,-0.0860295791999747,0.931442903584735,NA,NA,NA,NA,"ENSMUSG00000085611"
"ENSMUSG00000085612",0.0856457822335936,-0.492176906573326,3.04943605991812,-0.161399320039044,0.871778902182588,NA,NA,NA,NA,"ENSMUSG00000085612"
"ENSMUSG00000085622",42.9059257960036,-0.601499618011098,0.240328348254134,-2.50282425015897,0.0123206708817377,0.237518399103529,NA,NA,NA,"ENSMUSG00000085622"
"ENSMUSG00000085630",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085630"
"ENSMUSG00000085652",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085652"
"ENSMUSG00000085663",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085663"
"ENSMUSG00000085688",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085688"
"ENSMUSG00000085696",1.12669238228548,-1.25743925797361,0.758299102911181,-1.65823651003435,0.0972697382290049,0.503156329736066,"72628","Hoxaas3","Hoxa cluster antisense RNA 3 [Source:MGI Symbol;Acc:MGI:1919878]","Hoxaas3"
"ENSMUSG00000085699",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085699"
"ENSMUSG00000085700",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085700"
"ENSMUSG00000085701",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085701"
"ENSMUSG00000085718",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085718"
"ENSMUSG00000085730",0.170263548612114,0.0247486394501805,2.17080604933867,0.0114006681793245,0.990903779924531,NA,NA,NA,NA,"ENSMUSG00000085730"
"ENSMUSG00000085732",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085732"
"ENSMUSG00000085738",0.0896133768591962,-0.0273750482942304,3.04943605991812,-0.00897708551887638,0.99283741826671,NA,NA,NA,NA,"ENSMUSG00000085738"
"ENSMUSG00000085744",0.256500802906241,-0.335814997501454,1.4145380337508,-0.237402593277046,0.812344478089102,NA,NA,NA,NA,"ENSMUSG00000085744"
"ENSMUSG00000085755",2.163220577726,0.813930205631037,0.542152003748756,1.50129520872937,0.133279223690802,0.567394456075518,NA,NA,NA,"ENSMUSG00000085755"
"ENSMUSG00000085766",0.198762229722974,0.705724125296193,1.63580767120362,0.431422432917754,0.666161241519714,NA,NA,NA,NA,"ENSMUSG00000085766"
"ENSMUSG00000085774",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085774"
"ENSMUSG00000085779",0.245902826836068,-0.217906498107926,2.14294513118302,-0.101685523785497,0.919006292926002,NA,NA,NA,NA,"ENSMUSG00000085779"
"ENSMUSG00000085793",75.4026898932822,0.0649571787375734,0.122292689017107,0.531161586679043,0.595306809614729,0.90111498198827,"217708","Lin52","lin-52 DREAM MuvB core complex component [Source:MGI Symbol;Acc:MGI:3045391]","Lin52"
"ENSMUSG00000085798",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085798"
"ENSMUSG00000085800",0,NA,NA,NA,NA,NA,"74916","1700066O22Rik","RIKEN cDNA 1700066O22 gene [Source:MGI Symbol;Acc:MGI:1920651]","1700066O22Rik"
"ENSMUSG00000085811",0.0923870749883119,-0.144432168133566,2.8689099154842,-0.0503439189059338,0.959848325895023,NA,"629945","Cep112it","centrosomal protein 112, intronic transcript [Source:MGI Symbol;Acc:MGI:3649867]","Cep112it"
"ENSMUSG00000085818",0.245942548790585,-0.906967145472215,1.62857924158545,-0.556906978986953,0.577590986083891,NA,NA,NA,NA,"ENSMUSG00000085818"
"ENSMUSG00000085819",0.108118731500295,-0.02737504829423,3.04943605991812,-0.00897708551887626,0.992837418266711,NA,NA,NA,NA,"ENSMUSG00000085819"
"ENSMUSG00000085820",0,NA,NA,NA,NA,NA,"71033","4933406K04Rik","RIKEN cDNA 4933406K04 gene [Source:MGI Symbol;Acc:MGI:1918283]","4933406K04Rik"
"ENSMUSG00000085828",1.13639323756556,-0.804137901763667,0.627852688294078,-1.28077480077145,0.200272777564172,0.637982487383113,"100038356","Gm15612","predicted gene 15612 [Source:MGI Symbol;Acc:MGI:3641714]","Gm15612"
"ENSMUSG00000085833",0.024294776259703,0.150340424982105,3.04943605991812,0.0493010583032661,0.960679376141141,NA,"100503595","Gm13003","predicted gene 13003 [Source:MGI Symbol;Acc:MGI:3650099]","Gm13003"
"ENSMUSG00000085837",0.0518099692597272,-0.0137061359842484,3.04943605991812,-0.0044946461296245,0.996413803321535,NA,"100504412","Kcnmb4os2","potassium large conductance calcium-activated channel, subfamily M, beta member 4, opposite strand 2 [Source:MGI Symbol;Acc:MGI:1918263]","Kcnmb4os2"
"ENSMUSG00000085838",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085838"
"ENSMUSG00000085839",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085839"
"ENSMUSG00000085865",0.107399604496945,0.352837805903484,3.04943605991812,0.115705920363832,0.90788561399959,NA,NA,NA,NA,"ENSMUSG00000085865"
"ENSMUSG00000085872",0.0736339401224186,-0.29481097284836,3.04943605991812,-0.096677210820507,0.922982738170502,NA,NA,NA,NA,"ENSMUSG00000085872"
"ENSMUSG00000085890",1.681386678672,-0.785085655473236,0.563093983874599,-1.39423555917102,0.163246483222155,0.606836993113797,NA,NA,NA,"ENSMUSG00000085890"
"ENSMUSG00000085899",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085899"
"ENSMUSG00000085923",151.780019849991,0.113019255818741,0.226699254659515,0.498542688146404,0.618101588977999,0.910142771845476,"102639020","Gm12781","predicted gene 12781 [Source:MGI Symbol;Acc:MGI:3649569]","Gm12781"
"ENSMUSG00000085939",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085939"
"ENSMUSG00000085945",1.51044617338259,0.581098934031888,0.4921768467269,1.18067100859446,0.237733442833653,0.676375125153919,NA,NA,NA,"ENSMUSG00000085945"
"ENSMUSG00000085972",22.1454228698528,-1.06467085317657,0.263460036154505,-4.04110949317639,5.3198910743921e-05,0.0143523457940127,NA,NA,NA,"ENSMUSG00000085972"
"ENSMUSG00000085978",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000085978"
"ENSMUSG00000085992",0.0184771305315424,-0.098295140065631,3.04943605991812,-0.0322338747670841,0.974285542049762,NA,NA,NA,NA,"ENSMUSG00000085992"
"ENSMUSG00000086001",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086001"
"ENSMUSG00000086012",0.522624194869624,-1.12853655118501,1.14565766275176,-0.985055647840186,0.324596737492484,NA,NA,NA,NA,"ENSMUSG00000086012"
"ENSMUSG00000086016",2.73609938199044,-0.771723026055154,0.527133647501077,-1.46399879748442,0.143194276911113,0.583983616272279,NA,NA,NA,"ENSMUSG00000086016"
"ENSMUSG00000086040",208.114679822223,0.15390471131839,0.202382260394418,0.760465423295742,0.446976429722694,0.837647822417044,"330319","Wipf3","WAS/WASL interacting protein family, member 3 [Source:MGI Symbol;Acc:MGI:3044681]","Wipf3"
"ENSMUSG00000086042",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086042"
"ENSMUSG00000086047",0.852357202179829,0.385497968000409,0.779400078623603,0.494608582387093,0.620876442840727,0.910142771845476,NA,NA,NA,"ENSMUSG00000086047"
"ENSMUSG00000086054",37.7108106665908,0.50500035483998,0.293373432270813,1.72135680770785,0.0851860969111652,0.481492442722319,NA,NA,NA,"ENSMUSG00000086054"
"ENSMUSG00000086064",0.0273464654257273,0.150340424982105,3.04943605991812,0.0493010583032661,0.960679376141141,NA,NA,NA,NA,"ENSMUSG00000086064"
"ENSMUSG00000086065",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086065"
"ENSMUSG00000086092",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086092"
"ENSMUSG00000086108",1.26837324734437,-0.139984586165867,0.588739697291867,-0.237769912254566,0.812059556035304,0.957812661324164,NA,NA,NA,"ENSMUSG00000086108"
"ENSMUSG00000086115",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086115"
"ENSMUSG00000086126",0,NA,NA,NA,NA,NA,"70593","Evx1os","even skipped homeotic gene 1, opposite strand [Source:MGI Symbol;Acc:MGI:1917843]","Evx1os"
"ENSMUSG00000086135",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086135"
"ENSMUSG00000086137",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086137"
"ENSMUSG00000086141",230.474452614251,-0.476768602490221,0.266114049470251,-1.79159500762668,0.0731978634227023,0.454699310533078,NA,NA,NA,"ENSMUSG00000086141"
"ENSMUSG00000086142",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086142"
"ENSMUSG00000086146",0.185568430531053,-0.704536597122734,1.6372932256346,-0.430305693624098,0.66697328595154,NA,NA,NA,NA,"ENSMUSG00000086146"
"ENSMUSG00000086153",0.15629840675862,-0.678730984979035,3.04919917994253,-0.222593194122474,0.823852133872596,NA,NA,NA,NA,"ENSMUSG00000086153"
"ENSMUSG00000086166",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086166"
"ENSMUSG00000086167",0.438405558953454,0.984824447544074,0.894965976139915,1.10040434362849,0.271155986791506,NA,NA,NA,NA,"ENSMUSG00000086167"
"ENSMUSG00000086176",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086176"
"ENSMUSG00000086192",0.0709326695103505,-0.046175407800624,3.04943605991812,-0.0151422777501568,0.987918672054604,NA,NA,NA,NA,"ENSMUSG00000086192"
"ENSMUSG00000086212",16.8879926995939,-0.00130372193941855,0.240911221008507,-0.00541162812575059,0.99568216654481,0.998487299887874,NA,NA,NA,"ENSMUSG00000086212"
"ENSMUSG00000086222",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086222"
"ENSMUSG00000086237",0.0610597408303461,-0.262341701031985,3.04943605991812,-0.0860295791999747,0.931442903584735,NA,NA,NA,NA,"ENSMUSG00000086237"
"ENSMUSG00000086250",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086250"
"ENSMUSG00000086254",0,NA,NA,NA,NA,NA,"73076","3100003L05Rik","RIKEN cDNA 3100003L05 gene [Source:MGI Symbol;Acc:MGI:1920326]","3100003L05Rik"
"ENSMUSG00000086266",0.199011648535101,-0.0401864983091698,1.63547449031418,-0.0245717671215097,0.980396539071236,NA,"111975","Igf2os","insulin-like growth factor 2, opposite strand [Source:MGI Symbol;Acc:MGI:1195257]","Igf2os"
"ENSMUSG00000086268",0.0965395938593971,-0.276010613341966,3.04943605991812,-0.0905120185892265,0.927880343702512,NA,NA,NA,NA,"ENSMUSG00000086268"
"ENSMUSG00000086282",1.45912910305176,0.600801230331865,0.988174037546856,0.607991312768503,0.543193235601189,0.871916971011428,NA,NA,NA,"ENSMUSG00000086282"
"ENSMUSG00000086283",0.0913361860155039,0.104203554303455,2.87624291104161,0.0362290521094125,0.971099720956652,NA,NA,NA,NA,"ENSMUSG00000086283"
"ENSMUSG00000086315",0,NA,NA,NA,NA,NA,"100043606","Arl4aos","ADP-ribosylation factor-like 4A, opposite strand [Source:MGI Symbol;Acc:MGI:2151103]","Arl4aos"
"ENSMUSG00000086319",0,NA,NA,NA,NA,NA,"105245067","Gm16087","predicted gene 16087 [Source:MGI Symbol;Acc:MGI:3801921]","Gm16087"
"ENSMUSG00000086324",773.653962183496,1.02842398280553,0.359057859928924,2.86422913290104,0.0041802550443218,0.150810739675917,NA,NA,NA,"ENSMUSG00000086324"
"ENSMUSG00000086367",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086367"
"ENSMUSG00000086380",0.35385067015988,-1.70940721643792,3.04241674342807,-0.561858338483844,0.574212540724792,NA,NA,NA,NA,"ENSMUSG00000086380"
"ENSMUSG00000086390",445.701818724572,-0.0266137117344477,0.263156362143297,-0.101132693573092,0.919445125366395,0.984253175149949,"69771","1810019D21Rik","RIKEN cDNA 1810019D21 gene [Source:MGI Symbol;Acc:MGI:1917021]","1810019D21Rik"
"ENSMUSG00000086396",0,NA,NA,NA,NA,NA,"75279","4930555B11Rik","RIKEN cDNA 4930555B11 gene [Source:MGI Symbol;Acc:MGI:1922529]","4930555B11Rik"
"ENSMUSG00000086401",1.25579406383668,-0.293578822916302,0.590356528760656,-0.497290719444766,0.618984055302554,0.910142771845476,"100504049","Gm15559","predicted gene 15559 [Source:MGI Symbol;Acc:MGI:3783008]","Gm15559"
"ENSMUSG00000086404",1.12153066786859,-0.228818960377397,0.673486060068449,-0.339753075741674,0.734042488050852,0.931305883427526,"627782","Gm6787","predicted gene 6787 [Source:MGI Symbol;Acc:MGI:3646481]","Gm6787"
"ENSMUSG00000086416",0.0189375993259067,-0.098295140065631,3.04943605991812,-0.0322338747670841,0.974285542049762,NA,NA,NA,NA,"ENSMUSG00000086416"
"ENSMUSG00000086428",0.313485199504302,-0.162737061521911,1.02215381188966,-0.159209954146782,0.873503461620271,NA,NA,NA,NA,"ENSMUSG00000086428"
"ENSMUSG00000086438",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086438"
"ENSMUSG00000086443",28.9178613871241,-0.107341561306177,0.412037024795833,-0.260514358774834,0.794467040892245,0.950119104577466,NA,NA,NA,"ENSMUSG00000086443"
"ENSMUSG00000086453",0.839088992757681,-0.872521388319379,1.03393078676911,-0.843887617512474,0.398732208186446,0.804915153874057,NA,NA,NA,"ENSMUSG00000086453"
"ENSMUSG00000086467",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086467"
"ENSMUSG00000086497",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086497"
"ENSMUSG00000086517",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086517"
"ENSMUSG00000086524",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086524"
"ENSMUSG00000086537",0.167788722554675,0.555342367413306,2.19241506230191,0.253301656680934,0.800035115999168,NA,"56802","Gnasas1","GNAS antisense RNA 1 [Source:MGI Symbol;Acc:MGI:1861674]","Gnasas1"
"ENSMUSG00000086550",0,NA,NA,NA,NA,NA,"76684","Pla2g10os","phospholipase A2, group X, opposite strand [Source:MGI Symbol;Acc:MGI:1923934]","Pla2g10os"
"ENSMUSG00000086564",1.21398245906301,0.936668564007116,0.735577825988057,1.27337792265413,0.202883967689254,0.641374485225217,"630146","Cd101","CD101 antigen [Source:MGI Symbol;Acc:MGI:2685862]","Cd101"
"ENSMUSG00000086598",0.456611136079279,0.167507261482399,0.956773383964096,0.175075168571668,0.861020569514894,NA,"100270744","Btbd18","BTB (POZ) domain containing 18 [Source:MGI Symbol;Acc:MGI:3650217]","Btbd18"
"ENSMUSG00000086601",0.0216015733168076,-0.16408378464062,3.04943605991812,-0.0538079111732631,0.957088206448049,NA,NA,NA,NA,"ENSMUSG00000086601"
"ENSMUSG00000086620",0,NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000086620"
